SNO,Values,Value 2,Value 3,Value 4,Value 5,Value 6,Value 7,Value 8,Value 9,Value 10,Value 11,Value 12,Value 13
9232,2220842.823,2220861.33,2220879.836,2220898.343,2220916.849,2220935.355,2220953.862,2220972.368,2220990.875,2221009.381,2221027.888,2221046.394,2221064.9
9233,2221083.407,2221101.913,2221120.42,2221138.926,2221157.432,2221175.939,2221194.445,2221212.952,2221231.458,2221249.964,2221268.471,2221286.977,2221305.484
9234,2221323.99,2221342.496,2221361.003,2221379.509,2221398.016,2221416.522,2221435.028,2221453.535,2221472.041,2221490.548,2221509.054,2221527.561,2221546.067
9235,2221564.573,2221583.08,2221601.586,2221620.093,2221638.599,2221657.105,2221675.612,2221694.118,2221712.625,2221731.131,2221749.637,2221768.144,2221786.65
9236,2221805.157,2221823.663,2221842.169,2221860.676,2221879.182,2221897.689,2221916.195,2221934.701,2221953.208,2221971.714,2221990.221,2222008.727,2222027.233
9237,2222045.74,2222064.246,2222082.753,2222101.259,2222119.766,2222138.272,2222156.778,2222175.285,2222193.791,2222212.298,2222230.804,2222249.31,2222267.817
9238,2222286.323,2222304.83,2222323.336,2222341.842,2222360.349,2222378.855,2222397.362,2222415.868,2222434.374,2222452.881,2222471.387,2222489.894,2222508.4
9239,2222526.906,2222545.413,2222563.919,2222582.426,2222600.932,2222619.438,2222637.945,2222656.451,2222674.958,2222693.464,2222711.971,2222730.477,2222748.983
9240,2222767.49,2222785.996,2222804.503,2222823.009,2222841.515,2222860.022,2222878.528,2222897.035,2222915.541,2222934.047,2222952.554,2222971.06,2222989.567
9241,2223008.073,2223026.579,2223045.086,2223063.592,2223082.099,2223100.605,2223119.111,2223137.618,2223156.124,2223174.631,2223193.137,2223211.644,2223230.15
9242,2223248.656,2223267.163,2223285.669,2223304.176,2223322.682,2223341.188,2223359.695,2223378.201,2223396.708,2223415.214,2223433.72,2223452.227,2223470.733
9243,2223489.24,2223507.746,2223526.252,2223544.759,2223563.265,2223581.772,2223600.278,2223618.784,2223637.291,2223655.797,2223674.304,2223692.81,2223711.316
9244,2223729.823,2223748.329,2223766.836,2223785.342,2223803.849,2223822.355,2223840.861,2223859.368,2223877.874,2223896.381,2223914.887,2223933.393,2223951.9
9245,2223970.406,2223988.913,2224007.419,2224025.925,2224044.432,2224062.938,2224081.445,2224099.951,2224118.457,2224136.964,2224155.47,2224173.977,2224192.483
9246,2224210.989,2224229.496,2224248.002,2224266.509,2224285.015,2224303.522,2224322.028,2224340.534,2224359.041,2224377.547,2224396.054,2224414.56,2224433.066
9247,2224451.573,2224470.079,2224488.586,2224507.092,2224525.598,2224544.105,2224562.611,2224581.118,2224599.624,2224618.13,2224636.637,2224655.143,2224673.65
9248,2224692.156,2224710.662,2224729.169,2224747.675,2224766.182,2224784.688,2224803.194,2224821.701,2224840.207,2224858.714,2224877.22,2224895.727,2224914.233
9249,2224932.739,2224951.246,2224969.752,2224988.259,2225006.765,2225025.271,2225043.778,2225062.284,2225080.791,2225099.297,2225117.803,2225136.31,2225154.816
9250,2225173.323,2225191.829,2225210.335,2225228.842,2225247.348,2225265.855,2225284.361,2225302.867,2225321.374,2225339.88,2225358.387,2225376.893,2225395.399
9251,2225413.906,2225432.412,2225450.919,2225469.425,2225487.932,2225506.438,2225524.944,2225543.451,2225561.957,2225580.464,2225598.97,2225617.476,2225635.983
9252,2225654.489,2225672.996,2225691.502,2225710.008,2225728.515,2225747.021,2225765.528,2225784.034,2225802.54,2225821.047,2225839.553,2225858.06,2225876.566
9253,2225895.072,2225913.579,2225932.085,2225950.592,2225969.098,2225987.605,2226006.111,2226024.617,2226043.124,2226061.63,2226080.137,2226098.643,2226117.149
9254,2226135.656,2226154.162,2226172.669,2226191.175,2226209.681,2226228.188,2226246.694,2226265.201,2226283.707,2226302.213,2226320.72,2226339.226,2226357.733
9255,2226376.239,2226394.745,2226413.252,2226431.758,2226450.265,2226468.771,2226487.277,2226505.784,2226524.29,2226542.797,2226561.303,2226579.81,2226598.316
9256,2226616.822,2226635.329,2226653.835,2226672.342,2226690.848,2226709.354,2226727.861,2226746.367,2226764.874,2226783.38,2226801.886,2226820.393,2226838.899
9257,2226857.406,2226875.912,2226894.418,2226912.925,2226931.431,2226949.938,2226968.444,2226986.95,2227005.457,2227023.963,2227042.47,2227060.976,2227079.483
9258,2227097.989,2227116.495,2227135.002,2227153.508,2227172.015,2227190.521,2227209.027,2227227.534,2227246.04,2227264.547,2227283.053,2227301.559,2227320.066
9259,2227338.572,2227357.079,2227375.585,2227394.091,2227412.598,2227431.104,2227449.611,2227468.117,2227486.623,2227505.13,2227523.636,2227542.143,2227560.649
9260,2227579.155,2227597.662,2227616.168,2227634.675,2227653.181,2227671.688,2227690.194,2227708.7,2227727.207,2227745.713,2227764.22,2227782.726,2227801.232
9261,2227819.739,2227838.245,2227856.752,2227875.258,2227893.764,2227912.271,2227930.777,2227949.284,2227967.79,2227986.296,2228004.803,2228023.309,2228041.816
9262,2228060.322,2228078.828,2228097.335,2228115.841,2228134.348,2228152.854,2228171.36,2228189.867,2228208.373,2228226.88,2228245.386,2228263.893,2228282.399
9263,2228300.905,2228319.412,2228337.918,2228356.425,2228374.931,2228393.437,2228411.944,2228430.45,2228448.957,2228467.463,2228485.969,2228504.476,2228522.982
9264,2228541.489,2228559.995,2228578.501,2228597.008,2228615.514,2228634.021,2228652.527,2228671.033,2228689.54,2228708.046,2228726.553,2228745.059,2228763.566
9265,2228782.072,2228800.578,2228819.085,2228837.591,2228856.098,2228874.604,2228893.11,2228911.617,2228930.123,2228948.63,2228967.136,2228985.642,2229004.149
9266,2229022.655,2229041.162,2229059.668,2229078.174,2229096.681,2229115.187,2229133.694,2229152.2,2229170.706,2229189.213,2229207.719,2229226.226,2229244.732
9267,2229263.238,2229281.745,2229300.251,2229318.758,2229337.264,2229355.771,2229374.277,2229392.783,2229411.29,2229429.796,2229448.303,2229466.809,2229485.315
9268,2229503.822,2229522.328,2229540.835,2229559.341,2229577.847,2229596.354,2229614.86,2229633.367,2229651.873,2229670.379,2229688.886,2229707.392,2229725.899
9269,2229744.405,2229762.911,2229781.418,2229799.924,2229818.431,2229836.937,2229855.443,2229873.95,2229892.456,2229910.963,2229929.469,2229947.976,2229966.482
9270,2229984.988,2230003.495,2230022.001,2230040.508,2230059.014,2230077.52,2230096.027,2230114.533,2230133.04,2230151.546,2230170.052,2230188.559,2230207.065
9271,2230225.572,2230244.078,2230262.584,2230281.091,2230299.597,2230318.104,2230336.61,2230355.116,2230373.623,2230392.129,2230410.636,2230429.142,2230447.649
9272,2230466.155,2230484.661,2230503.168,2230521.674,2230540.181,2230558.687,2230577.193,2230595.7,2230614.206,2230632.713,2230651.219,2230669.725,2230688.232
9273,2230706.738,2230725.245,2230743.751,2230762.257,2230780.764,2230799.27,2230817.777,2230836.283,2230854.789,2230873.296,2230891.802,2230910.309,2230928.815
9274,2230947.321,2230965.828,2230984.334,2231002.841,2231021.347,2231039.854,2231058.36,2231076.866,2231095.373,2231113.879,2231132.386,2231150.892,2231169.398
9275,2231187.905,2231206.411,2231224.918,2231243.424,2231261.93,2231280.437,2231298.943,2231317.45,2231335.956,2231354.462,2231372.969,2231391.475,2231409.982
9276,2231428.488,2231446.994,2231465.501,2231484.007,2231502.514,2231521.02,2231539.527,2231558.033,2231576.539,2231595.046,2231613.552,2231632.059,2231650.565
9277,2231669.071,2231687.578,2231706.084,2231724.591,2231743.097,2231761.603,2231780.11,2231798.616,2231817.123,2231835.629,2231854.135,2231872.642,2231891.148
9278,2231909.655,2231928.161,2231946.667,2231965.174,2231983.68,2232002.187,2232020.693,2232039.199,2232057.706,2232076.212,2232094.719,2232113.225,2232131.732
9279,2232150.238,2232168.744,2232187.251,2232205.757,2232224.264,2232242.77,2232261.276,2232279.783,2232298.289,2232316.796,2232335.302,2232353.808,2232372.315
9280,2232390.821,2232409.328,2232427.834,2232446.34,2232464.847,2232483.353,2232501.86,2232520.366,2232538.872,2232557.379,2232575.885,2232594.392,2232612.898
9281,2232631.404,2232649.911,2232668.417,2232686.924,2232705.43,2232723.937,2232742.443,2232760.949,2232779.456,2232797.962,2232816.469,2232834.975,2232853.481
9282,2232871.988,2232890.494,2232909.001,2232927.507,2232946.013,2232964.52,2232983.026,2233001.533,2233020.039,2233038.545,2233057.052,2233075.558,2233094.065
9283,2233112.571,2233131.077,2233149.584,2233168.09,2233186.597,2233205.103,2233223.61,2233242.116,2233260.622,2233279.129,2233297.635,2233316.142,2233334.648
9284,2233353.154,2233371.661,2233390.167,2233408.674,2233427.18,2233445.686,2233464.193,2233482.699,2233501.206,2233519.712,2233538.218,2233556.725,2233575.231
9285,2233593.738,2233612.244,2233630.75,2233649.257,2233667.763,2233686.27,2233704.776,2233723.282,2233741.789,2233760.295,2233778.802,2233797.308,2233815.815
9286,2233834.321,2233852.827,2233871.334,2233889.84,2233908.347,2233926.853,2233945.359,2233963.866,2233982.372,2234000.879,2234019.385,2234037.891,2234056.398
9287,2234074.904,2234093.411,2234111.917,2234130.423,2234148.93,2234167.436,2234185.943,2234204.449,2234222.955,2234241.462,2234259.968,2234278.475,2234296.981
9288,2234315.488,2234333.994,2234352.5,2234371.007,2234389.513,2234408.02,2234426.526,2234445.032,2234463.539,2234482.045,2234500.552,2234519.058,2234537.564
9289,2234556.071,2234574.577,2234593.084,2234611.59,2234630.096,2234648.603,2234667.109,2234685.616,2234704.122,2234722.628,2234741.135,2234759.641,2234778.148
9290,2234796.654,2234815.16,2234833.667,2234852.173,2234870.68,2234889.186,2234907.693,2234926.199,2234944.705,2234963.212,2234981.718,2235000.225,2235018.731
9291,2235037.237,2235055.744,2235074.25,2235092.757,2235111.263,2235129.769,2235148.276,2235166.782,2235185.289,2235203.795,2235222.301,2235240.808,2235259.314
9292,2235277.821,2235296.327,2235314.833,2235333.34,2235351.846,2235370.353,2235388.859,2235407.365,2235425.872,2235444.378,2235462.885,2235481.391,2235499.898
9293,2235518.404,2235536.91,2235555.417,2235573.923,2235592.43,2235610.936,2235629.442,2235647.949,2235666.455,2235684.962,2235703.468,2235721.974,2235740.481
9294,2235758.987,2235777.494,2235796,2235814.506,2235833.013,2235851.519,2235870.026,2235888.532,2235907.038,2235925.545,2235944.051,2235962.558,2235981.064
9295,2235999.571,2236018.077,2236036.583,2236055.09,2236073.596,2236092.103,2236110.609,2236129.115,2236147.622,2236166.128,2236184.635,2236203.141,2236221.647
9296,2236240.154,2236258.66,2236277.167,2236295.673,2236314.179,2236332.686,2236351.192,2236369.699,2236388.205,2236406.711,2236425.218,2236443.724,2236462.231
9297,2236480.737,2236499.243,2236517.75,2236536.256,2236554.763,2236573.269,2236591.776,2236610.282,2236628.788,2236647.295,2236665.801,2236684.308,2236702.814
9298,2236721.32,2236739.827,2236758.333,2236776.84,2236795.346,2236813.852,2236832.359,2236850.865,2236869.372,2236887.878,2236906.384,2236924.891,2236943.397
9299,2236961.904,2236980.41,2236998.916,2237017.423,2237035.929,2237054.436,2237072.942,2237091.448,2237109.955,2237128.461,2237146.968,2237165.474,2237183.981
9300,2237202.487,2237220.993,2237239.5,2237258.006,2237276.513,2237295.019,2237313.525,2237332.032,2237350.538,2237369.045,2237387.551,2237406.057,2237424.564
9301,2237443.07,2237461.577,2237480.083,2237498.589,2237517.096,2237535.602,2237554.109,2237572.615,2237591.121,2237609.628,2237628.134,2237646.641,2237665.147
9302,2237683.654,2237702.16,2237720.666,2237739.173,2237757.679,2237776.186,2237794.692,2237813.198,2237831.705,2237850.211,2237868.718,2237887.224,2237905.73
9303,2237924.237,2237942.743,2237961.25,2237979.756,2237998.262,2238016.769,2238035.275,2238053.782,2238072.288,2238090.794,2238109.301,2238127.807,2238146.314
9304,2238164.82,2238183.326,2238201.833,2238220.339,2238238.846,2238257.352,2238275.859,2238294.365,2238312.871,2238331.378,2238349.884,2238368.391,2238386.897
9305,2238405.403,2238423.91,2238442.416,2238460.923,2238479.429,2238497.935,2238516.442,2238534.948,2238553.455,2238571.961,2238590.467,2238608.974,2238627.48
9306,2238645.987,2238664.493,2238682.999,2238701.506,2238720.012,2238738.519,2238757.025,2238775.532,2238794.038,2238812.544,2238831.051,2238849.557,2238868.064
9307,2238886.57,2238905.076,2238923.583,2238942.089,2238960.596,2238979.102,2238997.608,2239016.115,2239034.621,2239053.128,2239071.634,2239090.14,2239108.647
9308,2239127.153,2239145.66,2239164.166,2239182.672,2239201.179,2239219.685,2239238.192,2239256.698,2239275.204,2239293.711,2239312.217,2239330.724,2239349.23
9309,2239367.737,2239386.243,2239404.749,2239423.256,2239441.762,2239460.269,2239478.775,2239497.281,2239515.788,2239534.294,2239552.801,2239571.307,2239589.813
9310,2239608.32,2239626.826,2239645.333,2239663.839,2239682.345,2239700.852,2239719.358,2239737.865,2239756.371,2239774.877,2239793.384,2239811.89,2239830.397
9311,2239848.903,2239867.409,2239885.916,2239904.422,2239922.929,2239941.435,2239959.942,2239978.448,2239996.954,2240015.461,2240033.967,2240052.474,2240070.98
9312,2240089.486,2240107.993,2240126.499,2240145.006,2240163.512,2240182.018,2240200.525,2240219.031,2240237.538,2240256.044,2240274.55,2240293.057,2240311.563
9313,2240330.07,2240348.576,2240367.082,2240385.589,2240404.095,2240422.602,2240441.108,2240459.615,2240478.121,2240496.627,2240515.134,2240533.64,2240552.147
9314,2240570.653,2240589.159,2240607.666,2240626.172,2240644.679,2240663.185,2240681.691,2240700.198,2240718.704,2240737.211,2240755.717,2240774.223,2240792.73
9315,2240811.236,2240829.743,2240848.249,2240866.755,2240885.262,2240903.768,2240922.275,2240940.781,2240959.287,2240977.794,2240996.3,2241014.807,2241033.313
9316,2241051.82,2241070.326,2241088.832,2241107.339,2241125.845,2241144.352,2241162.858,2241181.364,2241199.871,2241218.377,2241236.884,2241255.39,2241273.896
9317,2241292.403,2241310.909,2241329.416,2241347.922,2241366.428,2241384.935,2241403.441,2241421.948,2241440.454,2241458.96,2241477.467,2241495.973,2241514.48
9318,2241532.986,2241551.493,2241569.999,2241588.505,2241607.012,2241625.518,2241644.025,2241662.531,2241681.037,2241699.544,2241718.05,2241736.557,2241755.063
9319,2241773.569,2241792.076,2241810.582,2241829.089,2241847.595,2241866.101,2241884.608,2241903.114,2241921.621,2241940.127,2241958.633,2241977.14,2241995.646
9320,2242014.153,2242032.659,2242051.165,2242069.672,2242088.178,2242106.685,2242125.191,2242143.698,2242162.204,2242180.71,2242199.217,2242217.723,2242236.23
9321,2242254.736,2242273.242,2242291.749,2242310.255,2242328.762,2242347.268,2242365.774,2242384.281,2242402.787,2242421.294,2242439.8,2242458.306,2242476.813
9322,2242495.319,2242513.826,2242532.332,2242550.838,2242569.345,2242587.851,2242606.358,2242624.864,2242643.37,2242661.877,2242680.383,2242698.89,2242717.396
9323,2242735.903,2242754.409,2242772.915,2242791.422,2242809.928,2242828.435,2242846.941,2242865.447,2242883.954,2242902.46,2242920.967,2242939.473,2242957.979
9324,2242976.486,2242994.992,2243013.499,2243032.005,2243050.511,2243069.018,2243087.524,2243106.031,2243124.537,2243143.043,2243161.55,2243180.056,2243198.563
9325,2243217.069,2243235.576,2243254.082,2243272.588,2243291.095,2243309.601,2243328.108,2243346.614,2243365.12,2243383.627,2243402.133,2243420.64,2243439.146
9326,2243457.652,2243476.159,2243494.665,2243513.172,2243531.678,2243550.184,2243568.691,2243587.197,2243605.704,2243624.21,2243642.716,2243661.223,2243679.729
9327,2243698.236,2243716.742,2243735.248,2243753.755,2243772.261,2243790.768,2243809.274,2243827.781,2243846.287,2243864.793,2243883.3,2243901.806,2243920.313
9328,2243938.819,2243957.325,2243975.832,2243994.338,2244012.845,2244031.351,2244049.857,2244068.364,2244086.87,2244105.377,2244123.883,2244142.389,2244160.896
9329,2244179.402,2244197.909,2244216.415,2244234.921,2244253.428,2244271.934,2244290.441,2244308.947,2244327.453,2244345.96,2244364.466,2244382.973,2244401.479
9330,2244419.986,2244438.492,2244456.998,2244475.505,2244494.011,2244512.518,2244531.024,2244549.53,2244568.037,2244586.543,2244605.05,2244623.556,2244642.062
9331,2244660.569,2244679.075,2244697.582,2244716.088,2244734.594,2244753.101,2244771.607,2244790.114,2244808.62,2244827.126,2244845.633,2244864.139,2244882.646
9332,2244901.152,2244919.659,2244938.165,2244956.671,2244975.178,2244993.684,2245012.191,2245030.697,2245049.203,2245067.71,2245086.216,2245104.723,2245123.229
9333,2245141.735,2245160.242,2245178.748,2245197.255,2245215.761,2245234.267,2245252.774,2245271.28,2245289.787,2245308.293,2245326.799,2245345.306,2245363.812
9334,2245382.319,2245400.825,2245419.331,2245437.838,2245456.344,2245474.851,2245493.357,2245511.864,2245530.37,2245548.876,2245567.383,2245585.889,2245604.396
9335,2245622.902,2245641.408,2245659.915,2245678.421,2245696.928,2245715.434,2245733.94,2245752.447,2245770.953,2245789.46,2245807.966,2245826.472,2245844.979
9336,2245863.485,2245881.992,2245900.498,2245919.004,2245937.511,2245956.017,2245974.524,2245993.03,2246011.537,2246030.043,2246048.549,2246067.056,2246085.562
9337,2246104.069,2246122.575,2246141.081,2246159.588,2246178.094,2246196.601,2246215.107,2246233.613,2246252.12,2246270.626,2246289.133,2246307.639,2246326.145
9338,2246344.652,2246363.158,2246381.665,2246400.171,2246418.677,2246437.184,2246455.69,2246474.197,2246492.703,2246511.209,2246529.716,2246548.222,2246566.729
9339,2246585.235,2246603.742,2246622.248,2246640.754,2246659.261,2246677.767,2246696.274,2246714.78,2246733.286,2246751.793,2246770.299,2246788.806,2246807.312
9340,2246825.818,2246844.325,2246862.831,2246881.338,2246899.844,2246918.35,2246936.857,2246955.363,2246973.87,2246992.376,2247010.882,2247029.389,2247047.895
9341,2247066.402,2247084.908,2247103.414,2247121.921,2247140.427,2247158.934,2247177.44,2247195.947,2247214.453,2247232.959,2247251.466,2247269.972,2247288.479
9342,2247306.985,2247325.491,2247343.998,2247362.504,2247381.011,2247399.517,2247418.023,2247436.53,2247455.036,2247473.543,2247492.049,2247510.555,2247529.062
